Name,Platform,Genre,Rating,Critic_Score,Critic_Count,User_Score,User_Count,NA_Sales
Still Life,XB,Adventure,M,70,29,81,5,0.05
Big Mutha Truckers 2,XB,Racing,M,50,31,33,5,0.05
Divinity II: Ego Draconis,PC,Role-Playing,M,72,43,76,125,0.01
Kengo: Legend of The 9,X360,Fighting,M,38,18,40,14,0.06
Combat: Task Force 121,XB,Shooter,M,44,9,84,4,0.05
Serious Sam: Next Encounter,PS2,Shooter,M,65,27,77,17,0.04
Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,Racing,M,37,19,58,10,0.03
Operation Darkness,X360,Role-Playing,M,46,22,69,21,0.07
Haunting Ground,PS2,Action,M,67,33,87,44,0.03
Escape Dead Island,X360,Action,M,32,12,37,74,0.03
Operation Flashpoint: Red River,PC,Shooter,M,67,25,48,103,0.01
Silent Hill: Origins,PS2,Action,M,70,21,73,59,0.03
McFarlane's Evil Prophecy,PS2,Action,M,34,28,31,5,0.03
Damnation,X360,Shooter,M,36,39,55,50,0.06
The Guy Game,XB,Misc,M,47,20,53,7,0.05
Colosseum: Road to Freedom,PS2,Role-Playing,M,56,35,82,17,0.03
Target: Terror,Wii,Shooter,M,33,19,26,16,0.06
Spartan: Total Warrior,GC,Action,M,73,24,82,15,0.05
Fable: The Lost Chapters,PC,Role-Playing,M,83,54,86,489,0.01
Lifeline,PS2,Adventure,M,61,31,76,9,0.03
Inversion,PS3,Shooter,M,56,23,53,43,0.03
Obscure,PS2,Adventure,M,65,27,88,39,0.03
Spawn: Armageddon,GC,Action,M,61,19,71,9,0.05
Driver: Parallel Lines,XB,Racing,M,69,31,45,17,0.05
Resident Evil 5,PC,Action,M,86,30,70,597,0.01
Fallout: Brotherhood of Steel,PS2,Role-Playing,M,64,31,40,51,0.03
Full Spectrum Warrior: Ten Hammers,PS2,Strategy,M,71,26,79,5,0.03
Natural Doctrine,PSV,Role-Playing,M,60,7,74,29,0.02
Risen 3: Titan Lords,X360,Role-Playing,M,44,8,43,69,0.02
187: Ride or Die,XB,Racing,M,51,40,68,8,0.05
Kabuki Warriors,XB,Action,M,32,15,24,12,0.05
NanoBreaker,PS2,Action,M,51,38,66,11,0.03
Criminal Girls: Invite Only,PSV,Role-Playing,M,55,31,66,37,0.01
Miami Vice: The Game,PSP,Shooter,M,63,36,69,12,0.06
BMX XXX,GC,Sports,M,60,15,49,7,0.05
Escape from Bug Island,Wii,Action,M,37,13,49,25,0.04
Fist of the North Star: Ken's Rage 2,X360,Fighting,M,55,18,70,20,0.03
Land of the Dead: Road to Fiddler's Green,XB,Shooter,M,32,9,57,10,0.05
Zero Escape: Zero Time Dilemma,PSV,Adventure,M,83,31,82,116,0.03
Steins;Gate,PS3,Adventure,M,83,8,86,51,0.01
Alone in the Dark,PS2,Adventure,M,47,10,53,24,0.03
Earth Defense Force 4.1: The Shadow of New Despair,PS4,Shooter,M,64,40,78,51,0.03
Cold Fear,XB,Action,M,71,41,75,20,0.05
The Technomancer,PS4,Role-Playing,M,60,38,66,116,0.02
Call of Cthulhu: Dark Corners of the Earth,XB,Adventure,M,77,51,80,37,0.05
Serious Sam II,XB,Shooter,M,72,34,66,11,0.05
Dead Rising 2: Off the Record,PC,Action,M,66,10,52,54,0.04
Devil's Third,WiiU,Action,M,43,54,64,283,0.04
Resident Evil - Code: Veronica X,GC,Action,M,62,16,84,32,0.05
Trapt,PS2,Action,M,60,36,78,14,0.03
Theresia...,DS,Adventure,M,61,6,79,8,0.05
Vampire Rain: Altered Species,PS3,Action,M,30,15,34,36,0.05
Inversion,X360,Shooter,M,53,51,64,72,0.03
Urban Chaos: Riot Response,PS2,Shooter,M,73,35,77,24,0.03
Resident Evil 2,GC,Action,M,59,15,84,31,0.04
Gun Showdown,PSP,Action,M,73,41,75,9,0.05
Constantine,XB,Action,M,60,31,70,17,0.04
Tom Clancy's Splinter Cell: Double Agent,GC,Action,M,64,8,70,7,0.04
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,Shooter,M,82,44,83,1088,0.01
Tom Clancy's Rainbow Six: Critical Hour,XB,Shooter,M,54,10,35,14,0.04
Ride to Hell,X360,Racing,M,19,14,12,433,0.04
Tom Clancy's Rainbow Six 3,GC,Shooter,M,68,25,81,5,0.04
7 Days to Die,XOne,Action,M,35,17,51,74,0.03
Final Fight: Streetwise,PS2,Action,M,43,36,61,11,0.03
Gladiator: Sword of Vengeance,XB,Action,M,65,25,70,7,0.04
Marc Ecko's Getting Up: Contents Under Pressure,PS2,Action,M,69,39,71,31,0.03
Enemy Front,PS3,Shooter,M,43,12,59,75,0.01
Dead Island Definitive Collection,XOne,Action,M,67,10,48,18,0.02
Hunted: The Demon's Forge,PC,Action,M,61,21,65,127,0.03
Fallout: Brotherhood of Steel,XB,Role-Playing,M,66,33,54,23,0.04
Killing Floor 2 ,PS4,Shooter,M,76,39,79,57,0.03
Mortal Kombat X,PC,Fighting,M,76,10,50,475,0.01
Sacred 3,X360,Role-Playing,M,51,11,40,42,0.03
Operation Flashpoint: Dragon Rising,PC,Shooter,M,76,29,48,539,0.02
Wasteland 2,XOne,Role-Playing,M,77,13,70,56,0.04
MorphX,X360,Shooter,M,33,4,65,15,0.05
Arx Fatalis,XB,Role-Playing,M,71,31,81,6,0.04
Payday 2,PC,Shooter,M,79,51,33,3558,0.04
Crime Life: Gang Wars,XB,Action,M,30,19,33,9,0.04
"Warhammer 40,000: Dawn of War",PC,Strategy,M,86,51,87,295,0.01
Fatal Frame II: Crimson Butterfly Director's Cut,XB,Action,M,84,37,82,16,0.04
Raze's Hell,XB,Shooter,M,71,37,80,8,0.04
Tom Clancy's Rainbow Six: Lockdown,GC,Shooter,M,72,8,77,5,0.04
Yaiba: Ninja Gaiden Z,X360,Action,M,50,20,52,43,0.03
Wolfenstein,PC,Shooter,M,74,41,72,261,0.01
Resident Evil 6,XOne,Shooter,M,63,12,62,34,0.04
Bad Boys: Miami Takedown,GC,Shooter,M,35,11,19,9,0.03
Life is Strange,PC,Adventure,M,83,15,85,1620,0.01
Enemy Front,X360,Shooter,M,35,8,57,78,0.02
Red Ninja: End of Honor,PS2,Action,M,47,17,49,7,0.02
Outlaw Tennis,XB,Sports,M,66,45,76,6,0.03
Dead Head Fred,PSP,Action,M,75,30,72,23,0.04
Ride to Hell,PS3,Racing,M,13,4,9,218,0.02
Deadliest Warrior: Ancient Combat,X360,Fighting,M,37,5,62,4,0.04
Devil May Cry 4,PC,Action,M,78,21,84,353,0.01
Metal Gear Solid: Digital Graphic Novel,PSP,Misc,M,78,22,71,21,0.02
Company of Heroes: Opposing Fronts,PC,Strategy,M,87,36,85,235,0.01
Headhunter: Redemption,PS2,Action,M,62,29,66,7,0.02
Dead Rising,PS4,Action,M,78,6,65,30,0.02
Dreamfall: The Longest Journey,XB,Adventure,M,73,42,87,24,0.03
Castlevania: Lords of Shadow 2,PC,Action,M,58,16,76,498,0.01
Halo: Combat Evolved,PC,Shooter,M,83,40,73,396,0.02
Cy Girls,PS2,Action,M,53,28,87,4,0.02
APB Reloaded,PC,Role-Playing,M,56,12,56,269,0.02
C.O.R.E.,DS,Shooter,M,44,16,68,19,0.03
Scarface: The World is Yours,PC,Action,M,73,18,74,57,0.01
Without Warning,PS2,Shooter,M,45,25,64,8,0.02
Homefront: The Revolution,PC,Shooter,M,54,48,34,284,0.01
RLH: Run Like Hell,XB,Shooter,M,55,22,79,5,0.03
Obscure,XB,Adventure,M,66,29,83,9,0.03
Painkiller: Hell Wars,XB,Shooter,M,68,33,73,16,0.03
Duke Nukem 3D: 20th Anniversary World Tour,PS4,Shooter,M,77,15,68,15,0.03
Red Faction II,GC,Shooter,M,79,12,72,4,0.03
Special Forces: Nemesis Strike,XB,Shooter,M,60,10,64,4,0.03
Prison Architect,PS4,Action,M,80,18,79,19,0.01
Men of War,PC,Strategy,M,80,22,80,136,0.01
Zero Escape: Virtue's Last Reward,3DS,Adventure,M,88,15,87,188,0.03
Doom,PC,Shooter,M,85,44,81,1796,0.02
Max Payne,GBA,Shooter,M,78,33,77,13,0.02
XBLAZE Code: Embryo,PSV,Adventure,M,43,5,73,24,0.01
Driver: Parallel Lines,Wii,Racing,M,59,9,59,20,0.01
Dead Rising 2,PS4,Action,M,82,4,65,8,0.01
The Technomancer,XOne,Role-Playing,M,68,12,73,55,0.01
Judge Dredd: Dredd Vs Death,PS2,Shooter,M,52,13,52,9,0.01
Serious Sam Advance,GBA,Shooter,M,51,9,71,10,0.02
Total Overdose: A Gunslinger's Tale in Mexico,XB,Shooter,M,71,28,91,27,0.02
Rule of Rose,PS2,Action,M,59,44,85,51,0.01
Serious Sam: Next Encounter,GC,Shooter,M,69,18,83,9,0.02
Kuon,PS2,Adventure,M,57,20,76,9,0.01
Xblaze: Lost Memories,PS3,Adventure,M,63,4,61,5,0.02
Headhunter: Redemption,XB,Action,M,59,26,67,4,0.02
Chicago Enforcer,XB,Shooter,M,33,9,27,4,0.02
Carmageddon: Max Damage,XOne,Action,M,52,15,70,12,0.01
Darksiders: Warmastered Edition,PS4,Action,M,79,9,84,15,0.02
Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,Action,M,67,21,67,29,0.02
Urban Chaos: Riot Response,XB,Shooter,M,72,34,85,9,0.01
Darksiders,PS3,Action,M,82,73,78,319,0.01
Red Ninja: End of Honor,XB,Action,M,46,25,39,5,0.01
Prototype: Biohazard Bundle,PS4,Action,M,48,4,19,53,0.01
RoboCop,XB,Shooter,M,30,9,35,12,0.01
Without Warning,XB,Shooter,M,45,25,19,5,0.01
Final Fight: Streetwise,XB,Action,M,42,29,39,4,0.01
The Haunted: Hell's Reach,PC,Shooter,M,51,8,75,47,0.02
Judge Dredd: Dredd Vs Death,XB,Shooter,M,57,17,66,7,0.01
Just Cause,PS2,Action,M,67,23,78,41,0.01
Mortal Kombat: Tournament Edition,GBA,Fighting,M,75,14,80,8,0.01
Darksiders: Warmastered Edition,XOne,Action,M,80,13,78,14,0.01
Prototype: Biohazard Bundle,XOne,Action,M,56,4,30,14,0.01
F.E.A.R. Perseus Mandate,PC,Shooter,M,61,27,72,106,0.01
TimeShift,PC,Shooter,M,71,30,75,124,0.01
Inversion,PC,Shooter,M,59,6,66,107,0.01
Carmageddon: Max Damage,PS4,Action,M,51,28,54,39,0.01
Mortal Kombat: Deadly Alliance,GBA,Fighting,M,81,12,87,9,0.01
Just Dance,Wii,Misc,E10+,49,21,79,110,3.48
Dragon Quest IX: Sentinels of the Starry Skies,DS,Role-Playing,E10+,87,65,87,197,0.63
Splatoon,WiiU,Shooter,E10+,81,88,84,1184,1.54
Nintendo Land,WiiU,Misc,E10+,77,61,78,471,2.52
Michael Jackson: The Experience,Wii,Misc,E10+,56,37,82,31,2.64
Kingdom Hearts II,PS2,Role-Playing,E10+,87,64,89,766,2.2
Daxter,PSP,Platform,E10+,85,59,86,109,2.45
The Legend of Zelda: Skyward Sword,Wii,Action,E10+,93,81,79,1958,2.03
Professor Layton and the Diabolical Box,DS,Puzzle,E10+,84,65,87,72,0.9
NBA 2K16,PS4,Sports,E10+,87,51,66,364,2.49
Sports Champions,PS3,Sports,E10+,76,64,78,104,2.13
LEGO Indiana Jones: The Original Adventures,X360,Action,E10+,77,60,74,66,2.4
Midnight Club 3: DUB Edition,PSP,Racing,E10+,74,34,83,31,1.65
Guitar Hero: On Tour,DS,Misc,E10+,71,70,87,29,2.1
LEGO Batman: The Videogame,X360,Action,E10+,76,49,78,75,2.04
The Legend of Zelda: Spirit Tracks,DS,Action,E10+,87,75,77,228,1.4
Professor Layton and the Unwound Future,DS,Puzzle,E10+,86,62,91,111,0.6
LEGO Batman: The Videogame,Wii,Action,E10+,74,17,78,22,1.8
LEGO Batman: The Videogame,DS,Action,E10+,72,16,79,16,1.75
Kung Fu Panda,X360,Action,E10+,75,42,73,32,1.91
Sega Superstars Tennis,X360,Sports,E10+,67,45,67,18,1.75
WarioWare: Smooth Moves,Wii,Puzzle,E10+,83,61,73,179,0.86
Need for Speed: Hot Pursuit,PS3,Racing,E10+,89,59,71,301,1.05
Skylanders: Spyro's Adventure,Wii,Action,E10+,81,11,55,31,1.35
LEGO Star Wars II: The Original Trilogy,PS2,Action,E10+,84,32,89,41,1.85
Professor Layton and the Last Specter,DS,Puzzle,E10+,83,58,86,52,0.28
Mario Strikers Charged,Wii,Sports,E10+,79,47,79,124,1.05
LEGO Star Wars: The Complete Saga,X360,Action,E10+,80,24,73,114,1.53
LittleBigPlanet,PSP,Platform,E10+,87,68,77,98,0.64
Skylanders Giants,Wii,Action,E10+,78,8,69,20,1.48
LEGO Harry Potter: Years 1-4,Wii,Action,E10+,79,13,79,34,1.28
Need for Speed Carbon: Own the City,PSP,Racing,E10+,73,14,78,39,0.87
Need for Speed: ProStreet,PS2,Racing,E10+,62,11,61,34,0.69
Kinect: Disneyland Adventures,X360,Misc,E10+,73,33,28,67,1.73
The Legend of Zelda: Majora's Mask 3D,3DS,Action,E10+,89,82,89,478,1.15
LEGO Indiana Jones: The Original Adventures,Wii,Action,E10+,78,22,65,28,1.51
NBA 2K16,XOne,Sports,E10+,86,14,61,115,1.95
LEGO Star Wars: The Complete Saga,PS3,Action,E10+,80,18,66,87,1.02
LEGO Harry Potter: Years 1-4,DS,Action,E10+,72,7,71,6,1.07
Sonic's Ultimate Genesis Collection,PS3,Misc,E10+,80,35,85,43,1.34
LEGO Marvel Super Heroes,X360,Action,E10+,80,37,75,127,1.24
Need for Speed: Hot Pursuit,X360,Racing,E10+,88,73,69,206,1.03
Scribblenauts,DS,Puzzle,E10+,79,72,75,110,1.67
Sonic Unleashed,Wii,Platform,E10+,66,30,72,136,1.26
Final Fantasy III,DS,Role-Playing,E10+,77,45,70,136,0.89
Portal 2,X360,Shooter,E10+,95,66,84,997,1.41
Need for Speed: Most Wanted 5-1-0,PSP,Racing,E10+,72,21,77,54,1.77
Dance Dance Revolution: Hottest Party,Wii,Simulation,E10+,73,16,70,27,1.35
Kingdom Hearts: Birth by Sleep,PSP,Role-Playing,E10+,82,62,85,208,0.63
Need for Speed: ProStreet,X360,Racing,E10+,72,42,70,78,1.04
Need for Speed: ProStreet,PS3,Racing,E10+,73,26,59,43,0.73
Rayman Raving Rabbids: TV Party,Wii,Misc,E10+,73,24,76,29,0.72
Just Dance 3,X360,Misc,E10+,70,34,76,17,1.47
TouchMaster,DS,Puzzle,E10+,71,19,56,9,0.48
Kingdom Hearts 358/2 Days,DS,Role-Playing,E10+,75,53,77,162,1.06
Need for Speed Rivals,PS4,Racing,E10+,80,53,61,667,0.73
Hot Shots Golf: Open Tee,PSP,Sports,E10+,81,57,86,34,0.5
Burnout Paradise,PS3,Racing,E10+,87,55,76,455,1.01
LEGO Marvel Super Heroes,PS3,Action,E10+,82,22,78,76,0.77
Rayman Raving Rabbids 2,Wii,Misc,E10+,67,25,82,66,0.82
Dragon Quest Monsters: Joker,DS,Role-Playing,E10+,75,30,73,27,0.23
LEGO Star Wars III: The Clone Wars,Wii,Action,E10+,76,7,76,10,1.01
Dance Dance Revolution X,PS2,Simulation,E10+,55,6,61,6,0.85
Knack,PS4,Platform,E10+,54,83,64,1074,0.43
Portal 2,PS3,Shooter,E10+,95,54,83,937,0.83
Sid Meier's Civilization V,PC,Strategy,E10+,90,70,78,2280,0.98
Shaun White Snowboarding: Road Trip,Wii,Sports,E10+,78,28,86,22,0.93
LEGO Batman 2: DC Super Heroes,X360,Action,E10+,79,59,71,114,0.9
Kirby's Return to Dreamland,Wii,Platform,E10+,77,49,84,156,0.58
Need for Speed Carbon,X360,Racing,E10+,77,52,62,82,0.76
LEGO Marvel Super Heroes,PS4,Action,E10+,83,22,76,262,0.59
Dragon Quest IV: Chapters of the Chosen,DS,Role-Playing,E10+,80,44,78,50,0.3
Kingdom Hearts 3D: Dream Drop Distance,3DS,Action,E10+,75,54,81,267,0.88
Dance Dance Revolution: Hottest Party 2,Wii,Simulation,E10+,69,8,67,6,0.94
Guitar Hero: On Tour Decades,DS,Misc,E10+,72,40,79,5,0.84
Dragon Quest V: Hand of the Heavenly Bride,DS,Role-Playing,E10+,84,46,84,57,0.17
LEGO Pirates of the Caribbean: The Video Game,Wii,Action,E10+,73,14,69,13,0.73
LEGO Harry Potter: Years 1-4,X360,Action,E10+,79,58,79,62,0.95
Go Vacation,Wii,Misc,E10+,64,28,77,13,0.42
Ni no Kuni: Wrath of the White Witch,PS3,Role-Playing,E10+,85,89,85,984,0.6
LEGO Star Wars III: The Clone Wars,X360,Action,E10+,75,43,77,42,0.84
Super Scribblenauts,DS,Puzzle,E10+,81,53,81,46,1.06
SingStar Pop,PS2,Misc,E10+,73,13,74,8,0.04
Disney Infinity,X360,Action,E10+,74,38,64,79,0.97
SimCity (2013),PC,Simulation,E10+,64,75,21,4572,0.48
Sonic's Ultimate Genesis Collection,X360,Misc,E10+,79,45,84,40,0.85
LEGO Star Wars II: The Original Trilogy,PSP,Action,E10+,83,11,85,26,0.58
LEGO Indiana Jones 2: The Adventure Continues,Wii,Action,E10+,72,13,60,14,0.9
Forza Horizon 2,XOne,Racing,E10+,86,85,81,977,0.5
LEGO Indiana Jones: The Original Adventures,PS2,Action,E10+,77,12,83,16,0.6
Final Fantasy XII: Revenant Wings,DS,Role-Playing,E10+,81,44,60,60,0.33
Burnout Paradise,X360,Racing,E10+,88,68,68,279,0.63
Chrono Trigger,DS,Role-Playing,E10+,92,57,88,440,0.61
Donkey Kong Jungle Beat,GC,Platform,E10+,80,49,82,30,0.84
Need for Speed Carbon,PS2,Racing,E10+,74,26,83,60,1.22
Skylanders SWAP Force,X360,Platform,E10+,83,37,56,45,0.86
LEGO Harry Potter: Years 1-4,PS3,Action,E10+,79,42,79,52,0.55
Madagascar,PS2,Platform,E10+,69,25,73,25,0.78
Skylanders Giants,X360,Action,E10+,80,35,65,38,0.75
LEGO Batman: The Videogame,PS3,Action,E10+,75,24,76,33,0.72
LEGO Batman: The Videogame,PSP,Action,E10+,73,5,73,10,0.57
Need for Speed Carbon,Wii,Racing,E10+,67,21,72,26,0.45
The LEGO Movie Videogame,X360,Action,E10+,69,8,71,26,0.69
Kid Icarus: Uprising,3DS,Action,E10+,83,75,86,487,0.48
LEGO Batman: The Videogame,PS2,Action,E10+,77,8,88,17,0.72
Need for Speed Rivals,PS3,Racing,E10+,80,6,48,123,0.33
LEGO Harry Potter: Years 5-7,Wii,Action,E10+,76,8,77,13,0.69
LEGO The Lord of the Rings,X360,Action,E10+,80,49,84,73,0.64
Need for Speed Carbon,PS3,Racing,E10+,75,31,72,42,0.49
Ben 10: Protector of Earth,Wii,Action,E10+,63,6,76,9,0.54
Final Fantasy IV,DS,Simulation,E10+,85,52,76,164,0.51
LEGO Batman 2: DC Super Heroes,PS3,Action,E10+,81,28,74,81,0.5
Just Dance 4,X360,Misc,E10+,77,23,76,36,0.9
LEGO Indiana Jones: The Original Adventures,PSP,Action,E10+,76,8,75,11,0.4
Spore,PC,Strategy,E10+,84,75,52,1711,0.03
LEGO Star Wars III: The Clone Wars,PS3,Action,E10+,76,36,72,34,0.52
Midnight Club 3: DUB Edition Remix,PS2,Racing,E10+,85,19,88,53,0.97
Sonic the Hedgehog,PS3,Platform,E10+,43,17,40,176,0.41
Pokemon Rumble Blast,3DS,Action,E10+,56,36,70,50,0.47
Dance Dance Revolution Extreme 2,PS2,Simulation,E10+,76,27,89,21,0.95
LEGO Star Wars III: The Clone Wars,3DS,Action,E10+,67,25,60,31,0.61
Fantasy Life,3DS,Role-Playing,E10+,73,51,85,209,0.33
Rabbids Go Home,Wii,Platform,E10+,78,50,82,32,0.25
Pikmin 3,WiiU,Strategy,E10+,87,79,86,664,0.44
Plants vs. Zombies,DS,Strategy,E10+,81,23,73,29,0.9
LEGO City Undercover,WiiU,Platform,E10+,80,66,81,283,0.47
Need for Speed: ProStreet,Wii,Racing,E10+,61,16,68,14,0.53
NERF N-Strike,Wii,Shooter,E10+,66,13,43,7,0.91
Sonic and the Black Knight,Wii,Platform,E10+,54,51,68,198,0.64
Namco Museum Battle Collection,PSP,Misc,E10+,73,28,71,9,0.75
Plants vs. Zombies: Garden Warfare,X360,Shooter,E10+,69,6,72,121,0.51
Skylanders Giants,PS3,Action,E10+,77,21,62,18,0.36
Sega Superstars Tennis,Wii,Sports,E10+,71,24,69,16,0.28
LEGO The Lord of the Rings,PS3,Action,E10+,82,16,82,85,0.37
Dance Dance Revolution SuperNOVA,PS2,Simulation,E10+,73,25,86,6,0.87
Sonic the Hedgehog,X360,Platform,E10+,46,38,43,455,0.44
LEGO Pirates of the Caribbean: The Video Game,X360,Action,E10+,73,54,69,31,0.54
Guinness World Records: The Videogame,Wii,Action,E10+,67,12,69,8,0.46
LEGO Indiana Jones: The Original Adventures,PS3,Action,E10+,77,36,76,30,0.44
Sonic Unleashed,PS3,Platform,E10+,54,24,78,130,0.56
Disney Universe,Wii,Action,E10+,61,11,59,5,0.64
Dance on Broadway,Wii,Misc,E10+,48,6,32,4,0.25
LEGO Indiana Jones 2: The Adventure Continues,X360,Action,E10+,71,41,73,25,0.62
Skylanders SWAP Force,PS3,Platform,E10+,83,31,52,33,0.43
Rayman Legends,PS4,Platform,E10+,90,16,84,525,0.22
Pokken Tournament,WiiU,Fighting,E10+,76,74,79,273,0.5
NERF N-Strike Elite,Wii,Shooter,E10+,67,12,44,6,0.93
Rayman Origins,PS3,Platform,E10+,87,43,83,238,0.33
Just Dance 2014,X360,Misc,E10+,79,16,77,33,0.72
Shadow The Hedgehog,GC,Platform,E10+,51,22,65,120,0.76
Disney Infinity,PS3,Action,E10+,75,21,58,47,0.49
Band Hero,Wii,Misc,E10+,79,20,65,15,0.59
Skylanders: Spyro's Adventure,X360,Action,E10+,78,35,51,53,0.53
LEGO Harry Potter: Years 5-7,X360,Action,E10+,77,35,78,39,0.51
LEGO Star Wars II: The Original Trilogy,GC,Action,E10+,84,25,90,16,0.75
Sonic Unleashed,X360,Platform,E10+,60,50,77,238,0.54
LEGO Pirates of the Caribbean: The Video Game,PS3,Action,E10+,73,42,70,34,0.36
Star Fox 64 3D,3DS,Shooter,E10+,81,65,81,231,0.48
Skylanders: Spyro's Adventure,PS3,Action,E10+,77,18,47,42,0.39
Tony Hawk: RIDE,Wii,Sports,E10+,47,15,44,21,0.69
The Sims 2,DS,Simulation,E10+,70,13,60,24,0.81
Kingdom Hearts Re:coded,DS,Role-Playing,E10+,66,58,69,76,0.53
Lego Batman 3: Beyond Gotham,PS4,Action,E10+,73,43,70,75,0.37
Wipeout: In The Zone,X360,Misc,E10+,39,5,55,8,0.87
The LEGO Movie Videogame,PS3,Action,E10+,80,5,67,12,0.33
Wii Play: Motion,Wii,Misc,E10+,60,34,60,16,0.23
Kung Fu Panda,Wii,Action,E10+,70,20,66,7,0.5
LEGO Harry Potter: Years 5-7,PS3,Action,E10+,76,27,82,48,0.36
Burnout Revenge,PS2,Racing,E10+,90,52,87,114,0.75
LEGO Jurassic World,PS4,Action,E10+,70,46,69,80,0.32
LEGO Marvel Super Heroes,3DS,Action,E10+,61,4,51,11,0.42
LEGO Indiana Jones 2: The Adventure Continues,PS3,Action,E10+,70,25,70,16,0.47
Kingdom Hearts Re: Chain of Memories,PS2,Role-Playing,E10+,68,20,71,105,0.73
Michael Jackson: The Experience,X360,Misc,E10+,63,31,67,29,0.62
Ghostbusters: The Video Game,Wii,Action,E10+,76,29,84,28,0.59
Endless Ocean: Blue World,Wii,Simulation,E10+,76,42,84,26,0.46
Burnout Legends,PSP,Racing,E10+,86,53,83,108,0.7
Sly 3: Honor Among Thieves,PS2,Platform,E10+,83,59,87,130,0.69
Need for Speed: Nitro,Wii,Racing,E10+,69,41,73,38,0.45
Sid Meier's Civilization Revolution,X360,Strategy,E10+,84,55,77,171,0.58
Ben 10: Alien Force,Wii,Action,E10+,45,6,77,11,0.52
Rayman Raving Rabbids 2,DS,Misc,E10+,57,8,69,15,0.73
Need for Speed Rivals,X360,Racing,E10+,76,12,53,107,0.37
Band Hero,X360,Misc,E10+,76,52,49,30,0.51
The Sims 2: Castaway,PSP,Simulation,E10+,64,5,72,18,0.08
Invizimals,PSP,Strategy,E10+,69,32,72,19,0.17
Golden Sun: Dark Dawn,DS,Role-Playing,E10+,79,63,80,86,0.51
Star Wars The Clone Wars: Jedi Alliance,DS,Action,E10+,68,10,77,32,0.61
Sid Meier's Civilization Revolution,PS3,Strategy,E10+,85,39,76,87,0.49
Rayman Origins,X360,Platform,E10+,87,55,81,209,0.38
Worms: Open Warfare,PSP,Strategy,E10+,70,22,65,18,0.11
Sonic Unleashed,PS2,Platform,E10+,66,5,66,49,0.37
Portal 2,PC,Shooter,E10+,95,52,87,5999,0.33
Harry Potter and the Half-Blood Prince,Wii,Action,E10+,60,35,59,8,0.28
LEGO Batman 2: DC Super Heroes,3DS,Action,E10+,72,6,51,25,0.41
Raving Rabbids: Travel in Time,Wii,Adventure,E10+,62,24,75,14,0.21
Final Fantasy Tactics A2: Grimoire of the Rift,DS,Role-Playing,E10+,80,47,68,106,0.38
Band Hero,PS3,Misc,E10+,76,45,56,9,0.41
Midnight Club 3: DUB Edition,XB,Racing,E10+,84,53,73,40,0.61
LEGO Marvel Super Heroes,WiiU,Action,E10+,82,8,79,71,0.31
NHL 11,X360,Sports,E10+,88,49,76,71,0.61
LEGO Marvel's Avengers,PS4,Action,E10+,71,70,69,87,0.26
Just Dance 2015,WiiU,Misc,E10+,75,6,65,26,0.38
LEGO Dimensions,PS4,Action,E10+,80,53,70,65,0.24
Star Wars Episode III: Revenge of the Sith,GBA,Action,E10+,73,13,74,12,0.52
Blur,PS3,Racing,E10+,81,58,81,86,0.22
Ben 10: Protector of Earth,PSP,Action,E10+,60,4,71,23,0.23
Skylanders: Trap Team,WiiU,Action,E10+,86,4,70,18,0.38
Lego Star Wars: The Force Awakens,PS4,Action,E10+,78,61,74,91,0.16
NHL 12,X360,Sports,E10+,86,56,69,72,0.55
LEGO Rock Band,Wii,Misc,E10+,70,15,67,6,0.41
Plants vs. Zombies: Garden Warfare,XOne,Shooter,E10+,76,65,73,438,0.39
Need for Speed Rivals,XOne,Racing,E10+,75,18,57,175,0.46
The Sly Collection,PS3,Platform,E10+,85,46,87,172,0.52
Kirby's Dream Collection: Special Edition,Wii,Action,E10+,82,6,87,37,0.33
The LEGO Movie Videogame,PS4,Action,E10+,71,31,70,98,0.24
Final Fantasy Crystal Chronicles: Ring of Fates,DS,Role-Playing,E10+,77,41,71,25,0.22
Thrillville,PS2,Strategy,E10+,69,32,28,52,0.55
NHL 10,X360,Sports,E10+,88,52,83,71,0.51
NHL 13,X360,Sports,E10+,83,44,65,86,0.51
Rayman Legends,WiiU,Platform,E10+,92,35,86,465,0.25
LEGO Jurassic World,XOne,Action,E10+,70,17,66,44,0.38
Kung Fu Panda,PS2,Action,E10+,73,6,85,5,0.24
Disney's Chicken Little,PS2,Platform,E10+,60,20,88,7,0.32
Wario: Master of Disguise,DS,Platform,E10+,60,35,73,19,0.28
Harry Potter and the Goblet of Fire,PS2,Action,E10+,68,29,66,48,0.54
The LEGO Movie Videogame,WiiU,Action,E10+,68,5,76,25,0.33
Real Heroes: Firefighter,Wii,Action,E10+,67,18,81,10,0.56
NHL 13,PS3,Sports,E10+,84,22,67,60,0.33
LEGO Star Wars II: The Original Trilogy,X360,Action,E10+,81,50,79,45,0.55
NHL 16,PS4,Sports,E10+,78,28,54,157,0.36
Just Dance 3,PS3,Misc,E10+,75,5,59,7,0.33
LEGO Pirates of the Caribbean: The Video Game,3DS,Action,E10+,71,16,72,20,0.29
Scribblenauts: Unlimited,3DS,Action,E10+,73,13,73,21,0.56
Fire Emblem: Shadow Dragon,DS,Role-Playing,E10+,81,42,69,106,0.29
